Date,Description,Credit,Debit,Balance
09/01/2026,TRANSFER | UPI20260109000117483 | KARTHIK H N | U@0421219,100.00,,810.16
08/01/2026,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ13058047 | Z@ED66989,,"11,377.00",710.16
07/01/2026,TRANSFER | UPI20260107000066351 | D G NARAYANA | U@0412563,500.00,,"12,087.16"
04/01/2026,TRANSFER | ACH DR RETN | BALANCE INSUFFICIENT | U | R96611203,"11,377.00",,"11,587.16"
04/01/2026,TRANSFER | UPI20260105000347985 | VARSHITHA N N VARSHITHA | U@0567259,"1,000.00",,210.16
04/01/2026,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12996978 | Z@ED98702,,"11,377.00",789.84
03/01/2026,TRANSFER | UPI20260103002246889 | KARTHIK H N | U@2523790,"10,000.00",,"10,587.16"
01/01/2026,INTEREST | CREDIT INTEREST | FROM OCT25 TO DEC25 | ZDD400138,,19.51,587.16
28/12/2025,TRANSFER | UPI20251229000750891 | D G NARAYANA | U@0745608,,50.00,567.65
25/12/2025,TRANSFER | UPI20251226000574879 | KARTHIK H N | U@1011537,500.00,,517.65
21/12/2025,TRANSFER | UPI20251222000583982 | SUBHAS | U@1012685,,60.00,17.65
21/12/2025,TRANSFER | UPI20251222000581764 | KARTHIK H N | U@0714702,50.00,,77.65
21/12/2025,TRANSFER | UPI20251222000208377 | PREMA KUMAR S K | U@0439958,,200.00,27.65
20/12/2025,TRANSFER | UPI20251220000689697 | KARTHIK H N | U@0932908,200.00,,227.65
14/12/2025,TRANSFER | UPI20251215000782837 | ZOMATO LIMITED | U@0753967,,150.15,27.65
14/12/2025,TRANSFER | UPI20251215000782561 | VARSHITHA N N VARSHITHA | U@0853009,,4.00,177.80
13/12/2025,TRANSFER | UPI20251215000676289 | KARTHIK H N | U@0833750,,50.00,173.80
13/12/2025,TRANSFER | UPI20251215000641074 | KARTHIK H N | U@1025476,,300.00,123.80
13/12/2025,TRANSFER | UPI20251215000637697 | VINOD M K | U@0925608,,40.00,423.80
13/12/2025,TRANSFER | UPI20251215000634378 | VAKIL | U@0924972,,40.00,463.80
13/12/2025,TRANSFER | UPI20251215000129799 | KARTHIK H N | U@0525277,,80.00,503.80
13/12/2025,TRANSFER | UPI20251215000076416 | SREEKANTH G N | U@0314958,,68.00,583.80
11/12/2025,TRANSFER | UPI20251211000502576 | NABIRASUL | U@0399375,,40.00,651.80
10/12/2025,TRANSFER | UPI20251210000603694 | P Sanjay | U@0719716,,154.00,691.80
10/12/2025,TRANSFER | UPI20251210000480883 | Ashkar C | U@0193756,,155.00,845.80
10/12/2025,TRANSFER | UPI20251210000158836 | VARSHITHA N N VARSHITHA | U@0531223,,"20,000.00","1,000.80"
09/12/2025,TRANSFER | UPI20251209000141316 | KARTHIK H N | U@0325427,"21,000.00",,"21,000.80"
07/12/2025,TRANSFER | UPI20251208000042089 | NABIRASUL | U@0508082,,20.00,0.80
06/12/2025,TRANSFER | UPI20251206000410455 | CRED Club | U@0380300,,"25,687.00",20.80
06/12/2025,TRANSFER | UPI20251206000398416 | KARTHIK H N | U@0176014,350.00,,"25,707.80"
06/12/2025,TRANSFER | UPI20251206000277543 | PRASANNA KUMAR N | U@0554291,,94.00,"25,357.80"
06/12/2025,TRANSFER | UPI20251206000238948 | NEW AGARWAL BHAVAN DASANPURA | U@0346714,,198.00,"25,451.80"
06/12/2025,TRANSFER | UPI20251206000173887 | KEERTHIRAJ V K | U@0334070,,78.00,"25,649.80"
06/12/2025,TRANSFER | UPI20251206000152165 | KARTHIK H N | U@0231137,"25,700.00",,"25,727.80"
05/12/2025,TRANSFER | UPI20251205000538162 | KARTHIK H N | U@0904908,,11.00,27.80
04/12/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12908665 | Z@ED88389,,"11,377.00",38.80
03/12/2025,TRANSFER | UPI20251203001825873 | ZOMATO | U@2062593,,230.00,"11,415.80"
03/12/2025,TRANSFER | UPI20251203001745452 | KARTHIK H N | U@2046689,,30.00,"11,645.80"
03/12/2025,TRANSFER | UPI20251203001701180 | ANUSUYA | U@1639171,,48.00,"11,675.80"
03/12/2025,TRANSFER | UPI20251203001692803 | CHIDANAND R HIREMATH | U@1737602,,35.00,"11,723.80"
03/12/2025,TRANSFER | UPI20251203001536351 | Bangalore Metro Rail Corporation Lt | U@2005032,,100.00,"11,758.80"
03/12/2025,TRANSFER | UPI20251203001476234 | THE AMRITH CAFE | U@1593146,,155.00,"11,858.80"
03/12/2025,TRANSFER | UPI20251203001339650 | KARTHIK H N | U@1267056,,"2,500.00","12,013.80"
03/12/2025,TRANSFER | UPI20251203001148838 | DHRUVENDRA KUMAR V | U@1129352,,179.00,"9,513.80"
02/12/2025,TRANSFER | UPI20251202000457041 | ZOMATO | U@0291108,,187.20,"9,692.80"
02/12/2025,TRANSFER | UPI20251202000211444 | KARTHIK H N | U@0141731,,"7,500.00","9,880.00"
02/12/2025,TRANSFER | UPI20251202000173233 | KARTHIK H N | U@0433741,,500.00,"17,380.00"
01/12/2025,TRANSFER | UPI20251201001470745 | Jagdeesh Kumar | U@1389421,,40.00,"17,880.00"
01/12/2025,TRANSFER | UPI20251201001258130 | JAYARAM T L | U@1346690,,51.00,"17,920.00"
01/12/2025,TRANSFER | UPI20251201001224610 | ANTARASTRIYA | U@1539273,,70.00,"17,971.00"
01/12/2025,TRANSFER | UPI20251201001167045 | VIJAYA B M | U@1527737,,190.00,"18,041.00"
01/12/2025,TRANSFER | UPI20251201001162103 | MOHAMMAD ZEESHAN | U@1228996,,100.00,"18,231.00"
01/12/2025,TRANSFER | UPI20251201001149383 | KARTHIK H N | U@1325738,,50.00,"18,331.00"
01/12/2025,TRANSFER | UPI20251201001086446 | PharmEasy | U@1413613,,"1,180.79","18,381.00"
30/11/2025,TRANSFER | UPI20251201000773697 | KARTHIK H N | U@0952914,,20.00,"19,561.79"
30/11/2025,TRANSFER | UPI20251201000659428 | KARTHIK H N | U@1028596,,220.00,"19,581.79"
30/11/2025,TRANSFER | UPI20251201000459180 | Jio | U@0491673,,902.00,"19,801.79"
30/11/2025,TRANSFER | UPI20251201000230605 | KARTHIK H N | U@0345082,,"7,500.00","20,703.79"
30/11/2025,TRANSFER | UPI20251201000191914 | KARTHIK H N | U@0537848,"6,000.00",,"28,203.79"
29/11/2025,TRANSFER | UPI20251129000558307 | Eternal LTD | U@0809893,,247.20,"22,203.79"
28/11/2025,TRANSFER | UPI20251128000758546 | KARTHIK H N | U@0750370,,500.00,"22,450.99"
28/11/2025,TRANSFER | UPI20251128000758201 | KARTHIK H N | U@0650131,,120.00,"22,950.99"
28/11/2025,TRANSFER | UPI20251128000641699 | KARTHIK H N | U@0727108,"23,000.00",,"23,070.99"
25/11/2025,TRANSFER | UPI20251125000394221 | NABIRASUL | U@0376429,,40.00,70.99
25/11/2025,TRANSFER | UPI20251125000392884 | MANGAL SINGH | U@0611748,,40.00,110.99
25/11/2025,TRANSFER | UPI20251125000391240 | MANJUNATH C P | U@0277379,,80.00,150.99
25/11/2025,TRANSFER | UPI20251125000380040 | KARTHIK H N | U@0573687,,500.00,230.99
24/11/2025,TRANSFER | UPI20251124001810396 | VARSHITHA N | U@2051452,200.00,,730.99
24/11/2025,TRANSFER | UPI20251124001717805 | BMTC BUS KA53F0289 | U@2032834,,28.00,530.99
24/11/2025,TRANSFER | UPI20251124001689115 | ANTARASTRIYA | U@2208501,,40.00,558.99
24/11/2025,TRANSFER | UPI20251124001666543 | VARSHITHA N | U@2104741,,50.00,598.99
24/11/2025,TRANSFER | UPI20251124001666404 | VINAYAK DEVADIGA | U@1827130,,120.00,548.99
24/11/2025,TRANSFER | UPI20251124001639202 | KV PRASANNA ENTERPRISES | U@1921426,,80.00,668.99
24/11/2025,TRANSFER | UPI20251124001634876 | Clean_Slate_Cafe | U@1698718,,209.00,748.99
24/11/2025,TRANSFER | UPI20251124001550782 | KARTHIK H N | U@1804823,,50.00,957.99
24/11/2025,TRANSFER | UPI20251124001537333 | BMTC BUS KA57F4599 | U@1901126,,24.00,"1,007.99"
23/11/2025,TRANSFER | UPI20251124001295863 | CRED Club | U@1355309,,"19,858.43","1,031.99"
23/11/2025,TRANSFER | UPI20251124001295660 | VARSHITHA N N VARSHITHA | U@1455407,"20,000.00",,"20,890.42"
23/11/2025,TRANSFER | UPI20251124001149310 | CRED Club | U@1701995,,"30,000.00",890.42
23/11/2025,TRANSFER | UPI20251124000800724 | GOKUL PRASHANTH P | U@1055498,,110.00,"30,890.42"
21/11/2025,TRANSFER | UPI20251121000099463 | KARTHIK H N | U@0119006,,"1,000.00","31,000.42"
20/11/2025,TRANSFER | UPI20251120000296819 | KARTHIK H N | U@0257872,,500.00,"32,000.42"
20/11/2025,TRANSFER | UPI20251120000063211 | KARTHIK H N | U@0111152,"32,500.00",,"32,500.42"
17/11/2025,TRANSFER | UPI20251117000981694 | S D PUSHPALATHA | U@1089641,,100.00,0.42
17/11/2025,TRANSFER | UPI20251117000980573 | VARSHITHA N N VARSHITHA | U@0790332,,7.00,100.42
17/11/2025,TRANSFER | UPI20251117000897123 | KARTHIK H N | U@1141898,,50.00,93.42
16/11/2025,TRANSFER | UPI20251117000677075 | KARTHIK H N | U@1030341,,50.00,43.42
16/11/2025,TRANSFER | UPI20251117000091925 | KARTHIK H N | U@0517789,,50.00,93.42
16/11/2025,TRANSFER | UPI20251117000024178 | NABIRASUL | U@0504555,,75.00,143.42
15/11/2025,TRANSFER | UPI20251115000130032 | VARSHITHA N | U@0524996,200.00,,218.42
13/11/2025,TRANSFER | UPI20251113000338739 | Nagarathna H K | U@0630075,,50.00,18.42
13/11/2025,TRANSFER | UPI20251113000328425 | Murugan S K | U@0165591,,50.00,68.42
13/11/2025,TRANSFER | UPI20251113000307233 | SRI GURU RAGHAVENDRA | U@0624190,,100.00,118.42
13/11/2025,TRANSFER | UPI20251113000280944 | Niranjan Gowda V D | U@0618824,,126.00,218.42
13/11/2025,TRANSFER | UPI20251113000274712 | KARTHIK H N | U@0353393,300.00,,344.42
12/11/2025,TRANSFER | UPI20251112000636822 | S D PUSHPALATHA | U@0627464,,"7,000.00",44.42
12/11/2025,TRANSFER | UPI20251112000635378 | VARSHITHA N N VARSHITHA | U@0825207,"7,000.00",,"7,044.42"
10/11/2025,TRANSFER | UPI20251110001958437 | Burger King | U@1886315,,146.96,44.42
10/11/2025,TRANSFER | UPI20251110001957527 | KARTHIK H N | U@2083454,100.00,,191.38
10/11/2025,TRANSFER | UPI20251110001910966 | Burger King | U@1675804,,83.96,91.38
10/11/2025,TRANSFER | UPI20251110001891968 | Burger King | U@2070223,,83.96,175.34
10/11/2025,TRANSFER | UPI20251110001891552 | KARTHIK H N | U@1672091,200.00,,259.30
09/11/2025,TRANSFER | UPI20251110000851029 | Blinkit | U@0767312,,230.00,59.30
09/11/2025,TRANSFER | UPI20251110000822989 | VARSHITHA N N VARSHITHA | U@0962293,,10.00,289.30
09/11/2025,TRANSFER REVERSAL | UPI20251110000822951 | VARSHITHA N N VARSHITHA | null/null | NA | U@0861907,,10.00,299.30
09/11/2025,TRANSFER | UPI20251110000822915 | VARSHITHA N N VARSHITHA | U@0761644,,10.00,289.30
09/11/2025,TRANSFER | UPI20251110000822023 | VARSHITHA N N VARSHITHA | U@1060453,264.00,,299.30
08/11/2025,TRANSFER | UPI20251110000620362 | MUDASIR PASHA | U@1021441,,127.00,35.30
08/11/2025,TRANSFER | UPI20251110000580428 | VARSHITHA N N VARSHITHA | U@0914208,,69.00,162.30
07/11/2025,TRANSFER | UPI20251107000493288 | Pradeep Kumar Sonkar | U@0196998,,40.00,93.30
06/11/2025,TRANSFER | UPI20251106000548322 | Jagdeesh Kumar | U@1006741,,20.00,133.30
06/11/2025,TRANSFER | UPI20251106000542622 | SRIDHAR HOLLA K N | U@1005601,,30.00,153.30
06/11/2025,TRANSFER | UPI20251106000435412 | SUNIL D | U@0485373,,40.00,183.30
06/11/2025,TRANSFER | UPI20251106000390109 | S D PUSHPALATHA | U@0376002,,"1,800.00",223.30
06/11/2025,TRANSFER | UPI20251106000389573 | VARSHITHA N N VARSHITHA | U@0476332,"2,000.00",,"2,023.30"
05/11/2025,TRANSFER | UPI20251105000695444 | Jagdeesh Kumar | U@0937697,,20.00,23.30
05/11/2025,TRANSFER | UPI20251105000687358 | Bhagyamma V G | U@1033126,,100.00,43.30
05/11/2025,TRANSFER | UPI20251105000323705 | SUBRAMANYA G S O GANESHAPPA | U@0163583,,870.00,143.30
05/11/2025,TRANSFER | UPI20251105000322776 | Bhagyamma V G | U@0464070,"1,000.00",,"1,013.30"
04/11/2025,TRANSFER | UPI20251104000678573 | Jagdeesh Kumar | U@0678051,,20.00,13.30
04/11/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12804479 | Z@ED76607,,"11,377.00",33.30
03/11/2025,TRANSFER | UPI20251103002859553 | Jagdeesh Kumar | U@3166052,,20.00,"11,410.30"
03/11/2025,TRANSFER | UPI20251103002570457 | SACHIN | U@2811451,,60.00,"11,430.30"
03/11/2025,TRANSFER | UPI20251103002560367 | VARSHITHA N N VARSHITHA | U@2809497,299.00,,"11,490.30"
03/11/2025,TRANSFER | UPI20251103002556771 | Dreamplug Service Private Limited | U@2907751,,299.00,"11,191.30"
03/11/2025,TRANSFER | UPI20251103002102932 | VARSHITHA N N VARSHITHA | U@2415916,,200.00,"11,490.30"
02/11/2025,TRANSFER | UPI20251103000833022 | S D PUSHPALATHA | U@1129650,,"1,800.00","11,290.30"
02/11/2025,TRANSFER | UPI20251103000824629 | VARSHITHA N N VARSHITHA | U@0962213,,"9,478.65","9,490.30"
29/10/2025,TRANSFER | UPI20251029000484574 | SRIDHAR HOLLA K N | U@0494580,,30.00,11.65
29/10/2025,TRANSFER | UPI20251029000238565 | Mr MOULALI | U@0145833,,63.00,41.65
29/10/2025,TRANSFER | UPI20251029000236274 | RAVICHANDRA U | U@0145435,100.00,,104.65
28/10/2025,TRANSFER | UPI20251028000487314 | SRIDHAR HOLLA K N | U@0295568,,50.00,4.65
28/10/2025,TRANSFER | UPI20251028000482830 | Mr RAJANAIK | U@0194119,,40.00,54.65
27/10/2025,TRANSFER | UPI20251027001823012 | SHANID PAZHUKKATH VA | U@1756796,,120.00,94.65
27/10/2025,TRANSFER | UPI20251027001812480 | Anil Sonakar | U@1954249,,20.00,214.65
26/10/2025,TRANSFER | UPI20251027000734450 | Jayalakshmi | U@0941742,,35.00,234.65
26/10/2025,TRANSFER | UPI20251027000733400 | NABIRASUL | U@0941499,,48.00,269.65
25/10/2025,TRANSFER | UPI20251027000624036 | ZOMATO | U@1020691,,233.15,317.65
25/10/2025,TRANSFER | UPI20251027000580729 | KARTHIK H N | U@0616499,,"12,000.00",550.80
25/10/2025,TRANSFER | UPI20251027000396825 | ETERNAL LIMITED | U@0176128,,403.20,"12,550.80"
25/10/2025,TRANSFER | UPI20251027000288830 | KARTHIK H N | U@0457770,,"1,000.00","12,954.00"
25/10/2025,TRANSFER | UPI20251027000252823 | M RAMYA | U@0249429,,94.00,"13,954.00"
25/10/2025,TRANSFER | UPI20251027000242505 | KARTHIK H N | U@0247391,"14,000.00",,"14,048.00"
25/10/2025,TRANSFER | UPI20251027000174404 | NAGARAJA D M | U@0234003,,87.00,48.00
25/10/2025,TRANSFER | UPI20251027000140199 | RAJU H G | U@0125572,,65.00,135.00
25/10/2025,TRANSFER | UPI20251027000139841 | KARTHIK H N | U@0527424,200.00,,200.00
24/10/2025,TRANSFER | UPI20251024000549287 | VARSHITHA N N VARSHITHA | U@1006338,,90.70,0.00
24/10/2025,TRANSFER | UPI20251024000495620 | Raghunatha H | U@0497210,,60.00,90.70
22/10/2025,TRANSFER | UPI20251022000084924 | JAGADEESHA H | U@0115684,,10.00,150.70
22/10/2025,TRANSFER | UPI20251022000039783 | NAVAAZ | U@0207755,,40.00,160.70
21/10/2025,TRANSFER | UPI20251021000068529 | D G NARAYANA | U@0112876,200.00,,200.70
19/10/2025,TRANSFER | UPI20251020000664261 | VARSHITHA N N VARSHITHA | U@1028845,,107.00,0.70
19/10/2025,TRANSFER | UPI20251020000323898 | VARSHITHA N N VARSHITHA | U@0264241,,46.00,107.70
17/10/2025,TRANSFER | UPI20251017000668966 | RAMESH | U@0931122,,20.00,61.70
17/10/2025,TRANSFER | UPI20251017000582162 | SHANID PAZHUKKATH VA | U@1014130,,125.00,81.70
17/10/2025,TRANSFER | UPI20251017000579278 | Anil Sonakar | U@0913386,,40.00,206.70
17/10/2025,TRANSFER | UPI20251017000390771 | N MANJUNATHA | U@0176100,225.00,,246.70
13/10/2025,TRANSFER | UPI20251013001833639 | SANMAN RESTAURANT | U@2056993,,40.00,21.70
13/10/2025,TRANSFER | UPI20251013001825614 | DHRUVAKUMAR DESAI | U@1758960,,300.00,61.70
13/10/2025,TRANSFER | UPI20251013001750078 | KARTHIK H N | U@1648048,,50.00,361.70
13/10/2025,TRANSFER | UPI20251013001693415 | LAKKEGOWDA | U@1832599,,89.00,411.70
13/10/2025,TRANSFER | UPI20251013001681109 | RAVICHANDRA U | U@1830007,500.00,,500.70
11/10/2025,TRANSFER | UPI20251013000650833 | SHANKAR | U@0628303,,275.00,0.70
11/10/2025,TRANSFER | UPI20251013000593670 | KARTHIK H N | U@0616948,250.00,,275.70
11/10/2025,TRANSFER | UPI20251013000541061 | Anil Sonakar | U@0905990,,60.00,25.70
11/10/2025,TRANSFER | UPI20251013000340370 | SVELU | U@0366366,,50.00,85.70
11/10/2025,TRANSFER | UPI20251013000338146 | KARTHIK H N | U@0465843,100.00,,135.70
11/10/2025,TRANSFER | UPI20251013000173523 | MALLIKARJUN | U@0233666,,266.00,35.70
11/10/2025,TRANSFER | UPI20251013000156599 | S D PUSHPALATHA | U@0430161,300.00,,301.70
09/10/2025,TRANSFER | UPI20251009000590721 | MEGHA B | U@0616959,,70.00,1.70
06/10/2025,TRANSFER | UPI20251006001211053 | RajeshS | U@1140130,,50.00,71.70
06/10/2025,TRANSFER | UPI20251006001209110 | Syed Aziz Fruit Stall SYED AJIT BAR | U@1437511,,150.00,121.70
06/10/2025,TRANSFER | UPI20251006001059249 | Jio | U@1508065,,350.80,271.70
06/10/2025,TRANSFER | UPI20251006001058777 | VARSHITHA N N VARSHITHA | U@1507957,,592.00,622.50
05/10/2025,TRANSFER | UPI20251006000216034 | AMRUTHA LAKSHMI S A | U@0341958,,209.00,30.50
05/10/2025,TRANSFER | UPI20251006000117458 | Amazon Pay on Delivery | U@0123084,,580.00,239.50
05/10/2025,TRANSFER | UPI20251006000033926 | NABIRASUL | U@0206572,,10.00,819.50
05/10/2025,TRANSFER | UPI20251006000033779 | NABIRASUL | U@0106565,,30.00,829.50
04/10/2025,TRANSFER | UPI20251004000462279 | D G NARAYANA | U@0590605,600.00,,859.50
04/10/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12644840 | Z@ED63719,,"11,377.00",259.50
03/10/2025,TRANSFER | UPI20251003002734332 | Pradeep Kumar Sonkar | U@3039361,,40.00,"11,636.50"
03/10/2025,TRANSFER | UPI20251003002524904 | SAGAR | U@2900875,,301.00,"11,676.50"
02/10/2025,TRANSFER | UPI20251003000751229 | KARTHIK H N | U@1202985,,"22,500.00","11,977.50"
01/10/2025,INTEREST | CREDIT INTEREST | FROM JUL25 TO SEP25 | ZDD400009,,20.55,"34,477.50"
01/10/2025,TRANSFER | UPI20251001000721706 | KARTHIK H N | U@0686863,"20,500.00",,"34,456.95"
01/10/2025,TRANSFER | UPI20251001000720779 | KARTHIK H N | U@0778932,"2,000.00",,"13,956.95"
01/10/2025,TRANSFER | UPI20251001000453442 | ETERNAL LIMITED | U@0633943,,298.95,"11,956.95"
30/09/2025,TRANSFER | UPI20250930000673095 | SMARTSHIFT LOGISTICS SOLUTIONS PRIV | U@0733490,,278.00,"12,255.90"
30/09/2025,TRANSFER | UPI20250930000672595 | D G NARAYANA | U@0733391,,300.00,"12,533.90"
30/09/2025,TRANSFER | UPI20250930000378296 | ZOMATO | U@0575254,,186.50,"12,233.90"
30/09/2025,TRANSFER | UPI20250930000302937 | BMTC BUS KA57F3694 | U@0260547,,24.00,"12,420.40"
30/09/2025,TRANSFER | UPI20250930000279649 | BMTC BUS KA51AK4249 | U@0153868,,12.00,"12,444.40"
30/09/2025,TRANSFER | UPI20250930000276216 | VARSHITHA N N VARSHITHA | U@0452184,"11,000.00",,"12,456.40"
30/09/2025,TRANSFER | UPI20250930000185239 | Mr LOKESH NAIK L | U@0135442,,278.00,"1,456.40"
30/09/2025,TRANSFER | UPI20250930000118988 | Mr MANJUNATHA G | U@0122243,,11.00,"1,734.40"
30/09/2025,TRANSFER | UPI20250930000117638 | Jayalakshmi | U@0421238,,15.00,"1,745.40"
29/09/2025,TRANSFER | UPI20250929001990844 | S D PUSHPALATHA | U@2166255,,"2,000.00","1,760.40"
29/09/2025,TRANSFER | UPI20250929001850288 | KARTHIK H N | U@1960536,"2,000.00",,"3,760.40"
29/09/2025,TRANSFER | UPI20250929001552854 | VIKRAM | U@1775662,,191.00,"1,760.40"
29/09/2025,TRANSFER | UPI20250929001512224 | NAVEENA | U@1767740,,97.00,"1,951.40"
28/09/2025,TRANSFER | UPI20250929001252653 | KARTHIK H N | U@1543309,,150.00,"2,048.40"
27/09/2025,TRANSFER | UPI20250929000453684 | PREMA KUMAR S K | U@0390250,"2,000.00",,"2,198.40"
27/09/2025,TRANSFER | UPI20250929000414963 | BMTC BUS KA57F4649 | U@0653725,,12.00,198.40
27/09/2025,TRANSFER | UPI20250929000400787 | KARTHIK H N | U@0650956,,"1,800.00",210.40
27/09/2025,TRANSFER | UPI20250929000398098 | S D PUSHPALATHA | U@0378831,"2,000.00",,"2,010.40"
27/09/2025,TRANSFER | UPI20250929000233701 | RAHUL PARMESH LAMDAD | U@0245637,,50.00,10.40
27/09/2025,TRANSFER | UPI20250929000218906 | Anil Sonakar | U@0242654,,40.00,60.40
27/09/2025,TRANSFER | UPI20250929000162817 | SULTAN | U@0231491,,297.00,100.40
26/09/2025,TRANSFER | UPI20250926000599208 | Gangadevi G N | U@0717485,,102.00,397.40
26/09/2025,TRANSFER | UPI20250926000462892 | N R SHIVAKUMAR | U@0389725,,50.00,499.40
26/09/2025,TRANSFER | UPI20250926000269054 | MAHESHKUMAR R | U@0452994,,293.00,549.40
26/09/2025,TRANSFER | UPI20250926000165812 | MANU M G | U@0432711,,278.00,842.40
26/09/2025,TRANSFER | UPI20250926000129083 | S D PUSHPALATHA | U@0425086,"1,000.00",,"1,120.40"
25/09/2025,TRANSFER | UPI20250925000414060 | S D PUSHPALATHA | U@0580333,120.00,,120.40
25/09/2025,TRANSFER | UPI20250925000221944 | VARSHITHA N N VARSHITHA | U@0142027,,44.00,0.40
25/09/2025,TRANSFER | UPI20250925000133689 | D JAGADISH | U@0324232,,49.00,44.40
25/09/2025,TRANSFER | UPI20250925000132141 | Bangalore Metro Rail Corporation Lt | U@0226472,,50.00,93.40
23/09/2025,TRANSFER | UPI20250923000463334 | SARASWATHI | U@0587170,,50.00,143.40
23/09/2025,TRANSFER | UPI20250923000147280 | M LATHA | U@0526232,,308.00,193.40
23/09/2025,TRANSFER | UPI20250923000126171 | Bhagyamma V G | U@0424789,,500.00,501.40
18/09/2025,TRANSFER | UPI20250918000292056 | SANMAN RESTAURANT | U@0456473,,45.00,1.40
15/09/2025,TRANSFER | UPI20250915001520232 | UPI Credit adjustment for reference | U@1496992,,34.20,46.40
14/09/2025,TRANSFER | UPI20250915000672221 | Poornima | U@0633307,,100.00,12.20
14/09/2025,TRANSFER | UPI20250915000669932 | NABIRASUL | U@0730136,,78.00,112.20
13/09/2025,TRANSFER | UPI20250915000248452 | VARSHITHA N N VARSHITHA | U@0348101,,69.00,190.20
12/09/2025,TRANSFER | UPI20250912000105358 | AXELIA SOLUTIONS PRIVATE LIMITED | U@0421678,,"1,049.84",121.20
12/09/2025,TRANSFER | UPI20250912000105048 | Bhagyamma V G | U@0520792,,"1,050.00","1,171.04"
11/09/2025,TRANSFER | UPI20250911000310390 | ZOMATO | U@0562456,,160.70,121.04
10/09/2025,TRANSFER | UPI20250910000535764 | Bhagyamma V G | U@0707323,,260.00,281.74
10/09/2025,TRANSFER | UPI20250910000354686 | Zomato private Limited | U@0371106,,258.56,21.74
10/09/2025,TRANSFER | UPI20250910000098088 | VARSHITHA N N VARSHITHA | U@0119221,265.00,,280.30
09/09/2025,TRANSFER | UPI20250909000316979 | Prashantha N | U@0261293,,30.00,15.30
09/09/2025,TRANSFER | UPI20250909000158382 | YOGESHA | U@0329914,,10.00,45.30
08/09/2025,TRANSFER | UPI20250908001221222 | RAJESH | U@1141855,,56.00,55.30
08/09/2025,TRANSFER | UPI20250908001144325 | Burger King | U@1325384,,118.62,111.30
08/09/2025,TRANSFER | UPI20250908000897368 | NATARAJA S | U@0777332,,56.00,229.92
08/09/2025,TRANSFER | UPI20250908000864910 | PAYTM RECHARGES | U@0770792,,350.80,285.92
08/09/2025,TRANSFER | UPI20250908000862798 | Dreamplug Service Private Limited | U@0770460,,883.82,636.72
06/09/2025,TRANSFER | UPI20250906000420116 | ZOMATO | U@0183351,,173.00,"1,520.54"
06/09/2025,TRANSFER | UPI20250906000405229 | ASHOKA MM | U@0658403,,93.00,"1,693.54"
06/09/2025,TRANSFER | UPI20250906000404379 | RATNAMMA | U@0379850,,60.00,"1,786.54"
06/09/2025,TRANSFER | UPI20250906000392325 | HARWARD INTERNATIONAL SCHOOL | U@0656287,,"40,000.00","1,846.54"
06/09/2025,TRANSFER | UPI20250906000388633 | ASHOKA MM | U@0477508,,91.00,"41,846.54"
04/09/2025,TRANSFER | UPI20250904000540820 | Rohith Y | U@0742105,,207.00,"41,937.54"
04/09/2025,TRANSFER | UPI20250904000494292 | KARTHIK H N | U@0398364,,20.00,"42,144.54"
04/09/2025,TRANSFER | UPI20250904000230383 | KANNAN A | U@0345730,,167.00,"42,164.54"
04/09/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12438828 | Z@ED55675,,"11,377.00","42,331.54"
03/09/2025,TRANSFER | UPI20250903001534193 | VENUGOPALA K S | U@1805209,,281.00,"53,708.54"
03/09/2025,TRANSFER | UPI20250903001495886 | MANOJ KUMAR | U@1199255,,80.00,"53,989.54"
03/09/2025,TRANSFER | UPI20250903001487528 | S D PUSHPALATHA | U@1197734,,596.00,"54,069.54"
03/09/2025,TRANSFER | UPI20250903001433866 | HALESHAPPA M S | U@1385662,,45.00,"54,665.54"
03/09/2025,TRANSFER | UPI20250903001420411 | HALESHAPPA M S | U@1184609,,45.00,"54,710.54"
03/09/2025,TRANSFER | UPI20250903001417719 | VINAY KUMAR K B | U@1382648,"50,000.00",,"54,755.54"
03/09/2025,TRANSFER | UPI20250903001416892 | VINAY KUMAR K B | U@1183899,1.00,,"4,755.54"
03/09/2025,TRANSFER | UPI20250903001355684 | Jio | U@1171476,,902.00,"4,754.54"
02/09/2025,TRANSFER | UPI20250902000414494 | D V SOMASHEKHAR | U@0180853,,10.00,"5,656.54"
02/09/2025,TRANSFER | UPI20250902000398378 | BMTC BUS KA57F5400 | U@0276600,,23.00,"5,666.54"
02/09/2025,TRANSFER | UPI20250902000351289 | BMTC BUS KA57F3474 | U@0267543,,30.00,"5,689.54"
02/09/2025,TRANSFER | UPI20250902000320572 | VINAYAK DEVADIGA | U@0362723,,70.00,"5,719.54"
02/09/2025,TRANSFER | UPI20250902000280986 | VINAYAK DEVADIGA | U@0455270,,110.00,"5,789.54"
02/09/2025,TRANSFER | UPI20250902000237320 | SRI GANESHA BOMBAY VADAPAV CORNER | U@0346614,,60.00,"5,899.54"
02/09/2025,TRANSFER | UPI20250902000098606 | Chikkamma | U@0418995,,30.00,"5,959.54"
