Date,Description,Credit,Debit,Balance
13/01/2026,TRANSFER | UPI20260113000549874 | ASHA L | U@0609191,,60.00,"-56,929.66"
13/01/2026,TRANSFER | UPI20260113000546556 | KIRANAKUMAR A VADAKANNAVAR | U@0608437,,43.00,"-56,869.66"
13/01/2026,TRANSFER | UPI20260113000463095 | KARTHIK H N | U@0290516,,100.00,"-56,826.66"
12/01/2026,TRANSFER | UPI20260112001571847 | MR RAVINAIKA | U@1853704,,50.00,"-56,726.66"
10/01/2026,TRANSFER | UPI20260112000178698 | KARTHIK H N | U@0534845,,100.00,"-56,676.66"
10/01/2026,TRANSFER | UPI20260112000140630 | IndusInd Bank Limited | U@0128360,,531.00,"-56,576.66"
09/01/2026,TRANSFER | UPI20260109000207664 | GOVINDA SETTY D | U@0341552,,14.00,"-56,045.66"
09/01/2026,TRANSFER | UPI20260109000188587 | CHARLES C A | U@0137829,,1200.00,"-56,031.66"
09/01/2026,TRANSFER | UPI20260109000186129 | KARTHIK H N | U@0235749,1194.00,,"-54,831.66"
09/01/2026,TRANSFER | UPI20260109000117483 | KARTHIK H N | U@0421219,100.00,,"-56,025.66"
08/01/2026,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ13058047 | Z@ED66989,,11377.00,"-56,125.66"
07/01/2026,TRANSFER | UPI20260107000066351 | D G NARAYANA | U@0412563,500.00,,"-44,748.66"
04/01/2026,TRANSFER | ACH DR RETN | BALANCE INSUFFICIENT | U | R96611203,11377.00,,"-45,248.66"
04/01/2026,TRANSFER | UPI20260105000347985 | VARSHITHA N N VARSHITHA | U@0567259,1000.00,,"-56,625.66"
04/01/2026,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12996978 | Z@ED98702,,11377.00,"-57,625.66"
03/01/2026,TRANSFER | UPI20260103002246889 | KARTHIK H N | U@2523790,10000.00,,"-46,248.66"
01/01/2026,INTEREST | CREDIT INTEREST | FROM OCT25 TO DEC25 | ZDD400138,,19.51,"-56,248.66"
28/12/2025,TRANSFER | UPI20251229000750891 | D G NARAYANA | U@0745608,,50.00,"-56,229.15"
25/12/2025,TRANSFER | UPI20251226000574879 | KARTHIK H N | U@1011537,500.00,,"-56,179.15"
21/12/2025,TRANSFER | UPI20251222000583982 | SUBHAS | U@1012685,,60.00,"-56,679.15"
21/12/2025,TRANSFER | UPI20251222000581764 | KARTHIK H N | U@0714702,50.00,,"-56,619.15"
21/12/2025,TRANSFER | UPI20251222000208377 | PREMA KUMAR S K | U@0439958,,200.00,"-56,669.15"
20/12/2025,TRANSFER | UPI20251220000689697 | KARTHIK H N | U@0932908,200.00,,"-56,469.15"
14/12/2025,TRANSFER | UPI20251215000782837 | ZOMATO LIMITED | U@0753967,,150.15,"-56,669.15"
14/12/2025,TRANSFER | UPI20251215000782561 | VARSHITHA N N VARSHITHA | U@0853009,,4.00,"-56,519.00"
13/12/2025,TRANSFER | UPI20251215000676289 | KARTHIK H N | U@0833750,,50.00,"-56,515.00"
13/12/2025,TRANSFER | UPI20251215000641074 | KARTHIK H N | U@1025476,,300.00,"-56,465.00"
13/12/2025,TRANSFER | UPI20251215000637697 | VINOD M K | U@0925608,,40.00,"-56,165.00"
13/12/2025,TRANSFER | UPI20251215000634378 | VAKIL | U@0924972,,40.00,"-56,125.00"
13/12/2025,TRANSFER | UPI20251215000129799 | KARTHIK H N | U@0525277,,80.00,"-56,085.00"
13/12/2025,TRANSFER | UPI20251215000076416 | SREEKANTH G N | U@0314958,,68.00,"-56,005.00"
11/12/2025,TRANSFER | UPI20251211000502576 | NABIRASUL | U@0399375,,40.00,"-55,937.00"
10/12/2025,TRANSFER | UPI20251210000603694 | P Sanjay | U@0719716,,154.00,"-55,897.00"
10/12/2025,TRANSFER | UPI20251210000480883 | Ashkar C | U@0193756,,155.00,"-55,743.00"
10/12/2025,TRANSFER | UPI20251210000158836 | VARSHITHA N N VARSHITHA | U@0531223,,20000.00,"-55,588.00"
09/12/2025,TRANSFER | UPI20251209000141316 | KARTHIK H N | U@0325427,21000.00,,"-35,588.00"
07/12/2025,TRANSFER | UPI20251208000042089 | NABIRASUL | U@0508082,,20.00,"-56,588.00"
06/12/2025,TRANSFER | UPI20251206000410455 | CRED Club | U@0380300,,25687.00,"-56,568.00"
06/12/2025,TRANSFER | UPI20251206000398416 | KARTHIK H N | U@0176014,350.00,,"-30,881.00"
06/12/2025,TRANSFER | UPI20251206000277543 | PRASANNA KUMAR N | U@0554291,,94.00,"-31,231.00"
06/12/2025,TRANSFER | UPI20251206000238948 | NEW AGARWAL BHAVAN DASANPURA | U@0346714,,198.00,"-31,137.00"
06/12/2025,TRANSFER | UPI20251206000173887 | KEERTHIRAJ V K | U@0334070,,78.00,"-30,939.00"
06/12/2025,TRANSFER | UPI20251206000152165 | KARTHIK H N | U@0231137,25700.00,,"-30,861.00"
05/12/2025,TRANSFER | UPI20251205000538162 | KARTHIK H N | U@0904908,,11.00,"-56,561.00"
04/12/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12908665 | Z@ED88389,,11377.00,"-56,550.00"
03/12/2025,TRANSFER | UPI20251203001825873 | ZOMATO | U@2062593,,230.00,"-45,173.00"
03/12/2025,TRANSFER | UPI20251203001745452 | KARTHIK H N | U@2046689,,30.00,"-44,943.00"
03/12/2025,TRANSFER | UPI20251203001701180 | ANUSUYA | U@1639171,,48.00,"-44,913.00"
03/12/2025,TRANSFER | UPI20251203001692803 | CHIDANAND R HIREMATH | U@1737602,,35.00,"-44,865.00"
03/12/2025,TRANSFER | UPI20251203001536351 | Bangalore Metro Rail Corporation Lt | U@2005032,,100.00,"-44,830.00"
03/12/2025,TRANSFER | UPI20251203001476234 | THE AMRITH CAFE | U@1593146,,155.00,"-44,730.00"
03/12/2025,TRANSFER | UPI20251203001339650 | KARTHIK H N | U@1267056,,2500.00,"-44,575.00"
03/12/2025,TRANSFER | UPI20251203001148838 | DHRUVENDRA KUMAR V | U@1129352,,179.00,"-42,075.00"
02/12/2025,TRANSFER | UPI20251202000457041 | ZOMATO | U@0291108,,187.20,"-41,896.00"
02/12/2025,TRANSFER | UPI20251202000211444 | KARTHIK H N | U@0141731,,7500.00,"-41,708.80"
02/12/2025,TRANSFER | UPI20251202000173233 | KARTHIK H N | U@0433741,,500.00,"-34,208.80"
01/12/2025,TRANSFER | UPI20251201001470745 | Jagdeesh Kumar | U@1389421,,40.00,"-33,708.80"
01/12/2025,TRANSFER | UPI20251201001258130 | JAYARAM T L | U@1346690,,51.00,"-33,668.80"
01/12/2025,TRANSFER | UPI20251201001224610 | ANTARASTRIYA | U@1539273,,70.00,"-33,617.80"
01/12/2025,TRANSFER | UPI20251201001167045 | VIJAYA B M | U@1527737,,190.00,"-33,547.80"
01/12/2025,TRANSFER | UPI20251201001162103 | MOHAMMAD ZEESHAN | U@1228996,,100.00,"-33,357.80"
01/12/2025,TRANSFER | UPI20251201001149383 | KARTHIK H N | U@1325738,,50.00,"-33,257.80"
01/12/2025,TRANSFER | UPI20251201001086446 | PharmEasy | U@1413613,,1180.79,"-33,207.80"
30/11/2025,TRANSFER | UPI20251201000773697 | KARTHIK H N | U@0952914,,20.00,"-32,027.01"
30/11/2025,TRANSFER | UPI20251201000659428 | KARTHIK H N | U@1028596,,220.00,"-32,007.01"
30/11/2025,TRANSFER | UPI20251201000459180 | Jio | U@0491673,,902.00,"-31,787.01"
30/11/2025,TRANSFER | UPI20251201000230605 | KARTHIK H N | U@0345082,,7500.00,"-30,885.01"
30/11/2025,TRANSFER | UPI20251201000191914 | KARTHIK H N | U@0537848,6000.00,,"-23,385.01"
29/11/2025,TRANSFER | UPI20251129000558307 | Eternal LTD | U@0809893,,247.20,"-29,385.01"
28/11/2025,TRANSFER | UPI20251128000758546 | KARTHIK H N | U@0750370,,500.00,"-29,137.81"
28/11/2025,TRANSFER | UPI20251128000758201 | KARTHIK H N | U@0650131,,120.00,"-28,637.81"
28/11/2025,TRANSFER | UPI20251128000641699 | KARTHIK H N | U@0727108,23000.00,,"-28,517.81"
25/11/2025,TRANSFER | UPI20251125000394221 | NABIRASUL | U@0376429,,40.00,"-51,517.81"
25/11/2025,TRANSFER | UPI20251125000392884 | MANGAL SINGH | U@0611748,,40.00,"-51,477.81"
25/11/2025,TRANSFER | UPI20251125000391240 | MANJUNATH C P | U@0277379,,80.00,"-51,437.81"
25/11/2025,TRANSFER | UPI20251125000380040 | KARTHIK H N | U@0573687,,500.00,"-51,357.81"
24/11/2025,TRANSFER | UPI20251124001810396 | VARSHITHA N | U@2051452,200.00,,"-50,857.81"
24/11/2025,TRANSFER | UPI20251124001717805 | BMTC BUS KA53F0289 | U@2032834,,28.00,"-51,057.81"
24/11/2025,TRANSFER | UPI20251124001689115 | ANTARASTRIYA | U@2208501,,40.00,"-51,029.81"
24/11/2025,TRANSFER | UPI20251124001666543 | VARSHITHA N | U@2104741,,50.00,"-50,989.81"
24/11/2025,TRANSFER | UPI20251124001666404 | VINAYAK DEVADIGA | U@1827130,,120.00,"-50,939.81"
24/11/2025,TRANSFER | UPI20251124001639202 | KV PRASANNA ENTERPRISES | U@1921426,,80.00,"-50,819.81"
24/11/2025,TRANSFER | UPI20251124001634876 | Clean_Slate_Cafe | U@1698718,,209.00,"-50,739.81"
24/11/2025,TRANSFER | UPI20251124001550782 | KARTHIK H N | U@1804823,,50.00,"-50,530.81"
24/11/2025,TRANSFER | UPI20251124001537333 | BMTC BUS KA57F4599 | U@1901126,,24.00,"-50,480.81"
23/11/2025,TRANSFER | UPI20251124001295863 | CRED Club | U@1355309,,19858.43,"-50,456.81"
23/11/2025,TRANSFER | UPI20251124001295660 | VARSHITHA N N VARSHITHA | U@1455407,20000.00,,"-30,598.38"
23/11/2025,TRANSFER | UPI20251124001149310 | CRED Club | U@1701995,,30000.00,"-50,598.38"
23/11/2025,TRANSFER | UPI20251124000800724 | GOKUL PRASHANTH P | U@1055498,,110.00,"-20,598.38"
21/11/2025,TRANSFER | UPI20251121000099463 | KARTHIK H N | U@0119006,,1000.00,"-20,488.38"
20/11/2025,TRANSFER | UPI20251120000296819 | KARTHIK H N | U@0257872,,500.00,"-19,488.38"
20/11/2025,TRANSFER | UPI20251120000063211 | KARTHIK H N | U@0111152,32500.00,,"-18,988.38"
17/11/2025,TRANSFER | UPI20251117000981694 | S D PUSHPALATHA | U@1089641,,100.00,"-51,488.38"
17/11/2025,TRANSFER | UPI20251117000980573 | VARSHITHA N N VARSHITHA | U@0790332,,7.00,"-51,388.38"
17/11/2025,TRANSFER | UPI20251117000897123 | KARTHIK H N | U@1141898,,50.00,"-51,381.38"
16/11/2025,TRANSFER | UPI20251117000677075 | KARTHIK H N | U@1030341,,50.00,"-51,331.38"
16/11/2025,TRANSFER | UPI20251117000091925 | KARTHIK H N | U@0517789,,50.00,"-51,281.38"
16/11/2025,TRANSFER | UPI20251117000024178 | NABIRASUL | U@0504555,,75.00,"-51,231.38"
15/11/2025,TRANSFER | UPI20251115000130032 | VARSHITHA N | U@0524996,200.00,,"-51,156.38"
13/11/2025,TRANSFER | UPI20251113000338739 | Nagarathna H K | U@0630075,,50.00,"-51,356.38"
13/11/2025,TRANSFER | UPI20251113000328425 | Murugan S K | U@0165591,,50.00,"-51,306.38"
13/11/2025,TRANSFER | UPI20251113000307233 | SRI GURU RAGHAVENDRA | U@0624190,,100.00,"-51,256.38"
13/11/2025,TRANSFER | UPI20251113000280944 | Niranjan Gowda V D | U@0618824,,126.00,"-51,156.38"
13/11/2025,TRANSFER | UPI20251113000274712 | KARTHIK H N | U@0353393,300.00,,"-51,030.38"
12/11/2025,TRANSFER | UPI20251112000636822 | S D PUSHPALATHA | U@0627464,,7000.00,"-51,330.38"
12/11/2025,TRANSFER | UPI20251112000635378 | VARSHITHA N N VARSHITHA | U@0825207,7000.00,,"-44,330.38"
10/11/2025,TRANSFER | UPI20251110001958437 | Burger King | U@1886315,,146.96,"-51,330.38"
10/11/2025,TRANSFER | UPI20251110001957527 | KARTHIK H N | U@2083454,100.00,,"-51,183.42"
10/11/2025,TRANSFER | UPI20251110001910966 | Burger King | U@1675804,,83.96,"-51,283.42"
10/11/2025,TRANSFER | UPI20251110001891968 | Burger King | U@2070223,,83.96,"-51,199.46"
10/11/2025,TRANSFER | UPI20251110001891552 | KARTHIK H N | U@1672091,200.00,,"-51,115.50"
09/11/2025,TRANSFER | UPI20251110000851029 | Blinkit | U@0767312,,230.00,"-51,315.50"
09/11/2025,TRANSFER | UPI20251110000822989 | VARSHITHA N N VARSHITHA | U@0962293,,10.00,"-51,085.50"
09/11/2025,TRANSFER REVERSAL | UPI20251110000822951 | VARSHITHA N N VARSHITHA | null/null | NA | U@0861907,,10.00,"-51,075.50"
09/11/2025,TRANSFER | UPI20251110000822915 | VARSHITHA N N VARSHITHA | U@0761644,,10.00,"-51,065.50"
09/11/2025,TRANSFER | UPI20251110000822023 | VARSHITHA N N VARSHITHA | U@1060453,264.00,,"-51,055.50"
08/11/2025,TRANSFER | UPI20251110000620362 | MUDASIR PASHA | U@1021441,,127.00,"-51,319.50"
08/11/2025,TRANSFER | UPI20251110000580428 | VARSHITHA N N VARSHITHA | U@0914208,,69.00,"-51,192.50"
07/11/2025,TRANSFER | UPI20251107000493288 | Pradeep Kumar Sonkar | U@0196998,,40.00,"-51,123.50"
06/11/2025,TRANSFER | UPI20251106000548322 | Jagdeesh Kumar | U@1006741,,20.00,"-51,083.50"
06/11/2025,TRANSFER | UPI20251106000542622 | SRIDHAR HOLLA K N | U@1005601,,30.00,"-51,063.50"
06/11/2025,TRANSFER | UPI20251106000435412 | SUNIL D | U@0485373,,40.00,"-51,033.50"
06/11/2025,TRANSFER | UPI20251106000390109 | S D PUSHPALATHA | U@0376002,,1800.00,"-50,993.50"
06/11/2025,TRANSFER | UPI20251106000389573 | VARSHITHA N N VARSHITHA | U@0476332,2000.00,,"-49,193.50"
05/11/2025,TRANSFER | UPI20251105000695444 | Jagdeesh Kumar | U@0937697,,20.00,"-51,193.50"
05/11/2025,TRANSFER | UPI20251105000687358 | Bhagyamma V G | U@1033126,,100.00,"-51,173.50"
05/11/2025,TRANSFER | UPI20251105000323705 | SUBRAMANYA G S O GANESHAPPA | U@0163583,,870.00,"-51,073.50"
05/11/2025,TRANSFER | UPI20251105000322776 | Bhagyamma V G | U@0464070,1000.00,,"-50,203.50"
04/11/2025,TRANSFER | UPI20251104000678573 | Jagdeesh Kumar | U@0678051,,20.00,"-51,203.50"
04/11/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12804479 | Z@ED76607,,11377.00,"-51,183.50"
03/11/2025,TRANSFER | UPI20251103002859553 | Jagdeesh Kumar | U@3166052,,20.00,"-39,806.50"
03/11/2025,TRANSFER | UPI20251103002570457 | SACHIN | U@2811451,,60.00,"-39,786.50"
03/11/2025,TRANSFER | UPI20251103002560367 | VARSHITHA N N VARSHITHA | U@2809497,299.00,,"-39,726.50"
03/11/2025,TRANSFER | UPI20251103002556771 | Dreamplug Service Private Limited | U@2907751,,299.00,"-40,025.50"
03/11/2025,TRANSFER | UPI20251103002102932 | VARSHITHA N N VARSHITHA | U@2415916,,200.00,"-39,726.50"
02/11/2025,TRANSFER | UPI20251103000833022 | S D PUSHPALATHA | U@1129650,,1800.00,"-39,526.50"
02/11/2025,TRANSFER | UPI20251103000824629 | VARSHITHA N N VARSHITHA | U@0962213,,9478.65,"-37,726.50"
29/10/2025,TRANSFER | UPI20251029000484574 | SRIDHAR HOLLA K N | U@0494580,,30.00,"-28,247.85"
29/10/2025,TRANSFER | UPI20251029000238565 | Mr MOULALI | U@0145833,,63.00,"-28,217.85"
29/10/2025,TRANSFER | UPI20251029000236274 | RAVICHANDRA U | U@0145435,100.00,,"-28,154.85"
28/10/2025,TRANSFER | UPI20251028000487314 | SRIDHAR HOLLA K N | U@0295568,,50.00,"-28,254.85"
28/10/2025,TRANSFER | UPI20251028000482830 | Mr RAJANAIK | U@0194119,,40.00,"-28,204.85"
27/10/2025,TRANSFER | UPI20251027001823012 | SHANID PAZHUKKATH VA | U@1756796,,120.00,"-28,164.85"
27/10/2025,TRANSFER | UPI20251027001812480 | Anil Sonakar | U@1954249,,20.00,"-28,044.85"
26/10/2025,TRANSFER | UPI20251027000734450 | Jayalakshmi | U@0941742,,35.00,"-28,024.85"
26/10/2025,TRANSFER | UPI20251027000733400 | NABIRASUL | U@0941499,,48.00,"-27,989.85"
25/10/2025,TRANSFER | UPI20251027000624036 | ZOMATO | U@1020691,,233.15,"-27,941.85"
25/10/2025,TRANSFER | UPI20251027000580729 | KARTHIK H N | U@0616499,,12000.00,"-27,708.70"
25/10/2025,TRANSFER | UPI20251027000396825 | ETERNAL LIMITED | U@0176128,,403.20,"-15,708.70"
25/10/2025,TRANSFER | UPI20251027000288830 | KARTHIK H N | U@0457770,,1000.00,"-15,305.50"
25/10/2025,TRANSFER | UPI20251027000252823 | M RAMYA | U@0249429,,94.00,"-14,305.50"
25/10/2025,TRANSFER | UPI20251027000242505 | KARTHIK H N | U@0247391,14000.00,,"-14,211.50"
25/10/2025,TRANSFER | UPI20251027000174404 | NAGARAJA D M | U@0234003,,87.00,"-28,211.50"
25/10/2025,TRANSFER | UPI20251027000140199 | RAJU H G | U@0125572,,65.00,"-28,124.50"
25/10/2025,TRANSFER | UPI20251027000139841 | KARTHIK H N | U@0527424,200.00,,"-28,059.50"
24/10/2025,TRANSFER | UPI20251024000549287 | VARSHITHA N N VARSHITHA | U@1006338,,90.70,"-28,259.50"
24/10/2025,TRANSFER | UPI20251024000495620 | Raghunatha H | U@0497210,,60.00,"-28,168.80"
22/10/2025,TRANSFER | UPI20251022000084924 | JAGADEESHA H | U@0115684,,10.00,"-28,108.80"
22/10/2025,TRANSFER | UPI20251022000039783 | NAVAAZ | U@0207755,,40.00,"-28,098.80"
21/10/2025,TRANSFER | UPI20251021000068529 | D G NARAYANA | U@0112876,200.00,,"-28,058.80"
19/10/2025,TRANSFER | UPI20251020000664261 | VARSHITHA N N VARSHITHA | U@1028845,,107.00,"-28,258.80"
19/10/2025,TRANSFER | UPI20251020000323898 | VARSHITHA N N VARSHITHA | U@0264241,,46.00,"-28,151.80"
17/10/2025,TRANSFER | UPI20251017000668966 | RAMESH | U@0931122,,20.00,"-28,105.80"
17/10/2025,TRANSFER | UPI20251017000582162 | SHANID PAZHUKKATH VA | U@1014130,,125.00,"-28,085.80"
17/10/2025,TRANSFER | UPI20251017000579278 | Anil Sonakar | U@0913386,,40.00,"-27,960.80"
17/10/2025,TRANSFER | UPI20251017000390771 | N MANJUNATHA | U@0176100,225.00,,"-27,920.80"
13/10/2025,TRANSFER | UPI20251013001833639 | SANMAN RESTAURANT | U@2056993,,40.00,"-28,145.80"
13/10/2025,TRANSFER | UPI20251013001825614 | DHRUVAKUMAR DESAI | U@1758960,,300.00,"-28,105.80"
13/10/2025,TRANSFER | UPI20251013001750078 | KARTHIK H N | U@1648048,,50.00,"-27,805.80"
13/10/2025,TRANSFER | UPI20251013001693415 | LAKKEGOWDA | U@1832599,,89.00,"-27,755.80"
13/10/2025,TRANSFER | UPI20251013001681109 | RAVICHANDRA U | U@1830007,500.00,,"-27,666.80"
11/10/2025,TRANSFER | UPI20251013000650833 | SHANKAR | U@0628303,,275.00,"-28,166.80"
11/10/2025,TRANSFER | UPI20251013000593670 | KARTHIK H N | U@0616948,250.00,,"-27,891.80"
11/10/2025,TRANSFER | UPI20251013000541061 | Anil Sonakar | U@0905990,,60.00,"-28,141.80"
11/10/2025,TRANSFER | UPI20251013000340370 | SVELU | U@0366366,,50.00,"-28,081.80"
11/10/2025,TRANSFER | UPI20251013000338146 | KARTHIK H N | U@0465843,100.00,,"-28,031.80"
11/10/2025,TRANSFER | UPI20251013000173523 | MALLIKARJUN | U@0233666,,266.00,"-28,131.80"
11/10/2025,TRANSFER | UPI20251013000156599 | S D PUSHPALATHA | U@0430161,300.00,,"-27,865.80"
09/10/2025,TRANSFER | UPI20251009000590721 | MEGHA B | U@0616959,,70.00,"-28,165.80"
06/10/2025,TRANSFER | UPI20251006001211053 | RajeshS | U@1140130,,50.00,"-28,095.80"
06/10/2025,TRANSFER | UPI20251006001209110 | Syed Aziz Fruit Stall SYED AJIT BAR | U@1437511,,150.00,"-28,045.80"
06/10/2025,TRANSFER | UPI20251006001059249 | Jio | U@1508065,,350.80,"-27,895.80"
06/10/2025,TRANSFER | UPI20251006001058777 | VARSHITHA N N VARSHITHA | U@1507957,,592.00,"-27,545.00"
05/10/2025,TRANSFER | UPI20251006000216034 | AMRUTHA LAKSHMI S A | U@0341958,,209.00,"-26,953.00"
05/10/2025,TRANSFER | UPI20251006000117458 | Amazon Pay on Delivery | U@0123084,,580.00,"-26,744.00"
05/10/2025,TRANSFER | UPI20251006000033926 | NABIRASUL | U@0206572,,10.00,"-26,164.00"
05/10/2025,TRANSFER | UPI20251006000033779 | NABIRASUL | U@0106565,,30.00,"-26,154.00"
04/10/2025,TRANSFER | UPI20251004000462279 | D G NARAYANA | U@0590605,600.00,,"-26,124.00"
04/10/2025,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12644840 | Z@ED63719,,11377.00,"-26,724.00"
03/10/2025,TRANSFER | UPI20251003002734332 | Pradeep Kumar Sonkar | U@3039361,,40.00,"-15,347.00"
03/10/2025,TRANSFER | UPI20251003002524904 | SAGAR | U@2900875,,301.00,"-15,307.00"
02/10/2025,TRANSFER | UPI20251003000751229 | KARTHIK H N | U@1202985,,22500.00,"-15,006.00"
01/10/2025,INTEREST | CREDIT INTEREST | FROM JUL25 TO SEP25 | ZDD400009,,20.55,"7,494.00"
01/10/2025,TRANSFER | UPI20251001000721706 | KARTHIK H N | U@0686863,20500.00,,"7,514.55"
01/10/2025,TRANSFER | UPI20251001000720779 | KARTHIK H N | U@0778932,2000.00,,"-12,985.45"
01/10/2025,TRANSFER | UPI20251001000453442 | ETERNAL LIMITED | U@0633943,,298.95,"-14,985.45"
30/09/2025,TRANSFER | UPI20250930000673095 | SMARTSHIFT LOGISTICS SOLUTIONS PRIV | U@0733490,,278.00,"-14,686.50"
30/09/2025,TRANSFER | UPI20250930000672595 | D G NARAYANA | U@0733391,,300.00,"-14,408.50"
30/09/2025,TRANSFER | UPI20250930000378296 | ZOMATO | U@0575254,,186.50,"-14,108.50"
30/09/2025,TRANSFER | UPI20250930000302937 | BMTC BUS KA57F3694 | U@0260547,,24.00,"-13,922.00"
30/09/2025,TRANSFER | UPI20250930000279649 | BMTC BUS KA51AK4249 | U@0153868,,12.00,"-13,898.00"
30/09/2025,TRANSFER | UPI20250930000276216 | VARSHITHA N N VARSHITHA | U@0452184,11000.00,,"-13,886.00"
30/09/2025,TRANSFER | UPI20250930000185239 | Mr LOKESH NAIK L | U@0135442,,278.00,"-24,886.00"
30/09/2025,TRANSFER | UPI20250930000118988 | Mr MANJUNATHA G | U@0122243,,11.00,"-24,608.00"
30/09/2025,TRANSFER | UPI20250930000117638 | Jayalakshmi | U@0421238,,15.00,"-24,597.00"
29/09/2025,TRANSFER | UPI20250929001990844 | S D PUSHPALATHA | U@2166255,,2000.00,"-24,582.00"
29/09/2025,TRANSFER | UPI20250929001850288 | KARTHIK H N | U@1960536,2000.00,,"-22,582.00"
29/09/2025,TRANSFER | UPI20250929001552854 | VIKRAM | U@1775662,,191.00,"-24,582.00"
29/09/2025,TRANSFER | UPI20250929001512224 | NAVEENA | U@1767740,,97.00,"-24,391.00"
28/09/2025,TRANSFER | UPI20250929001252653 | KARTHIK H N | U@1543309,,150.00,"-24,294.00"
27/09/2025,TRANSFER | UPI20250929000453684 | PREMA KUMAR S K | U@0390250,2000.00,,"-24,144.00"
27/09/2025,TRANSFER | UPI20250929000414963 | BMTC BUS KA57F4649 | U@0653725,,12.00,"-26,144.00"
27/09/2025,TRANSFER | UPI20250929000400787 | KARTHIK H N | U@0650956,,1800.00,"-26,132.00"
27/09/2025,TRANSFER | UPI20250929000398098 | S D PUSHPALATHA | U@0378831,2000.00,,"-24,332.00"
27/09/2025,TRANSFER | UPI20250929000233701 | RAHUL PARMESH LAMDAD | U@0245637,,50.00,"-26,332.00"
27/09/2025,TRANSFER | UPI20250929000218906 | Anil Sonakar | U@0242654,,40.00,"-26,282.00"
27/09/2025,TRANSFER | UPI20250929000162817 | SULTAN | U@0231491,,297.00,"-26,242.00"
26/09/2025,TRANSFER | UPI20250926000599208 | Gangadevi G N | U@0717485,,102.00,"-25,945.00"
26/09/2025,TRANSFER | UPI20250926000462892 | N R SHIVAKUMAR | U@0389725,,50.00,"-25,843.00"
26/09/2025,TRANSFER | UPI20250926000269054 | MAHESHKUMAR R | U@0452994,,293.00,"-25,793.00"
26/09/2025,TRANSFER | UPI20250926000165812 | MANU M G | U@0432711,,278.00,"-25,500.00"
26/09/2025,TRANSFER | UPI20250926000129083 | S D PUSHPALATHA | U@0425086,1000.00,,"-25,222.00"
25/09/2025,TRANSFER | UPI20250925000414060 | S D PUSHPALATHA | U@0580333,120.00,,"-26,222.00"
25/09/2025,TRANSFER | UPI20250925000221944 | VARSHITHA N N VARSHITHA | U@0142027,,44.00,"-26,342.00"
25/09/2025,TRANSFER | UPI20250925000133689 | D JAGADISH | U@0324232,,49.00,"-26,298.00"
25/09/2025,TRANSFER | UPI20250925000132141 | Bangalore Metro Rail Corporation Lt | U@0226472,,50.00,"-26,249.00"
23/09/2025,TRANSFER | UPI20250923000463334 | SARASWATHI | U@0587170,,50.00,"-26,199.00"
23/09/2025,TRANSFER | UPI20250923000147280 | M LATHA | U@0526232,,308.00,"-26,149.00"
23/09/2025,TRANSFER | UPI20250923000126171 | Bhagyamma V G | U@0424789,,500.00,"-25,841.00"
18/09/2025,TRANSFER | UPI20250918000292056 | SANMAN RESTAURANT | U@0456473,,45.00,"-25,341.00"
15/09/2025,TRANSFER | UPI20250915001520232 | UPI Credit adjustment for reference | U@1496992,,34.20,"-25,296.00"
14/09/2025,TRANSFER | UPI20250915000672221 | Poornima | U@0633307,,100.00,"-25,261.80"
14/09/2025,TRANSFER | UPI20250915000669932 | NABIRASUL | U@0730136,,78.00,"-25,161.80"
13/09/2025,TRANSFER | UPI20250915000248452 | VARSHITHA N N VARSHITHA | U@0348101,,69.00,"-25,083.80"
12/09/2025,TRANSFER | UPI20250912000105358 | AXELIA SOLUTIONS PRIVATE LIMITED | U@0421678,,1049.84,"-25,014.80"
12/09/2025,TRANSFER | UPI20250912000105048 | Bhagyamma V G | U@0520792,,1050.00,"-23,964.96"
11/09/2025,TRANSFER | UPI20250911000310390 | ZOMATO | U@0562456,,160.70,"-22,914.96"
10/09/2025,TRANSFER | UPI20250910000535764 | Bhagyamma V G | U@0707323,,260.00,"-22,754.26"
10/09/2025,TRANSFER | UPI20250910000354686 | Zomato private Limited | U@0371106,,258.56,"-22,494.26"
10/09/2025,TRANSFER | UPI20250910000098088 | VARSHITHA N N VARSHITHA | U@0119221,265.00,,"-22,235.70"
09/09/2025,TRANSFER | UPI20250909000316979 | Prashantha N | U@0261293,,30.00,"-22,500.70"
09/09/2025,TRANSFER | UPI20250909000158382 | YOGESHA | U@0329914,,10.00,"-22,470.70"
08/09/2025,TRANSFER | UPI20250908001221222 | RAJESH | U@1141855,,56.00,"-22,460.70"
08/09/2025,TRANSFER | UPI20250908001144325 | Burger King | U@1325384,,118.62,"-22,404.70"
08/09/2025,TRANSFER | UPI20250908000897368 | NATARAJA S | U@0777332,,56.00,"-22,286.08"
08/09/2025,TRANSFER | UPI20250908000864910 | PAYTM RECHARGES | U@0770792,,350.80,"-22,230.08"
08/09/2025,TRANSFER | UPI20250908000862798 | Dreamplug Service Private Limited | U@0770460,,883.82,"-21,879.28"
06/09/2025,TRANSFER | UPI20250906000420116 | ZOMATO | U@0183351,,173.00,"-20,995.46"
