Date,Description,Credit,Debit,Balance
20/01/26,TRANSFER | UPI20260120000421134 | 697764061232 | NARENDRA BABU L | U@0383718,,"1,400.00","-2,311.67"
20/01/26,TRANSFER | UPI20260120000419703 | 638693930151 | D G NARAYANA | U@0581698,"1,400.00",,-911.67
20/01/26,TRANSFER | UPI20260120000416242 | 697763472134 | BHARATH KUMAR M | U@0479962,,74.00,"-2,311.67"
20/01/26,TRANSFER | UPI20260120000409895 | 602004887741 | KARTHIK H N | U@0478789,,400.00,"-2,237.67"
20/01/26,TRANSFER | UPI20260120000347580 | 298714837238 | Airtel | U@0466924,,300.80,"-1,837.67"
19/01/26,TRANSFER | UPI20260119000823879 | 601952947479 | KARTHIK H N | U@0958904,,200.00,"-1,536.87"
18/01/26,TRANSFER | UPI20260119000510399 | 601802000261 | KARTHIK H N | U@0801359,,700.00,"-1,336.87"
18/01/26,TRANSFER | UPI20260119000477801 | 601861901637 | RAJAMURTHY RANGAPA | U@0395028,,100.00,-636.87
18/01/26,TRANSFER | UPI20260119000245265 | 601861315525 | KARTHIK H N | U@0445248,,500.00,-536.87
18/01/26,TRANSFER | UPI20260119000214587 | 601843896127 | MIAMI SUPERMARKET | U@0141445,,716.00,-36.87
17/01/26,TRANSFER | UPI20260117000631033 | 601720540674 | KARTHIK H N | U@0823324,,300.00,679.13
17/01/26,TRANSFER | UPI20260117000470558 | 601729964682 | D G NARAYANA | U@0189904,"1,264.00",,979.13
17/01/26,TRANSFER | UPI20260117000312575 | 298552276550 | ZOMATO LIMITED | U@0158827,,165.25,-284.87
16/01/26,TRANSFER | UPI20260116000446239 | 697525011329 | ANUPALLAVI C S | U@0589831,,200.00,-119.62
16/01/26,TRANSFER | UPI20260116000398222 | 601678587270 | Pramod E U | U@0580544,,100.00,80.38
16/01/26,TRANSFER | UPI20260116000376445 | 298507450402 | Ashwini J M | U@0471399,,140.00,180.38
16/01/26,TRANSFER | UPI20260116000373506 | 601628465962 | HALESH R | U@0174166,,50.00,320.38
16/01/26,TRANSFER | UPI20260116000368997 | 395598230313 | PAVANICECREAMS | U@0270621,,60.00,370.38
16/01/26,TRANSFER | UPI20260116000281861 | 395590501358 | RAGHAVENDRA TIFFIN | U@0557165,,35.00,430.38
16/01/26,TRANSFER | UPI20260116000080592 | 395574959443 | Blinkit | U@0414879,,358.00,465.38
15/01/26,TRANSFER | UPI20260115000039025 | 601536391387 | Shaneshwra Store | U@0407610,,5.00,823.38
14/01/26,TRANSFER | UPI20260114000253982 | 638049511085 | KARTHIK H N | U@0249085,104.00,,828.38
14/01/26,TRANSFER | UPI20260114000253963 | 395477795050 | Burger King | U@0549017,,104.96,724.38
14/01/26,TRANSFER | UPI20260114000064194 | 601475090095 | KARTHIK H N | U@0212537,"45,000.00",,829.34
13/01/26,TRANSFER | UPI20260113000622018 | 298367996514 | VARSHITHA N N VARSHITHA | U@1020664,,37.00,"-44,170.66"
13/01/26,TRANSFER | UPI20260113000549874 | 601354631798 | ASHA L | U@0609191,,60.00,"-44,133.66"
13/01/26,TRANSFER | UPI20260113000546556 | 601354625256 | KIRANAKUMAR A VADAKANNAVAR | U@0608437,,43.00,"-44,073.66"
13/01/26,TRANSFER | UPI20260113000463095 | 601322845778 | KARTHIK H N | U@0290516,,100.00,"-44,030.66"
12/01/26,TRANSFER | UPI20260112001571847 | 601258952230 | MR RAVINAIKA | U@1853704,,50.00,"-43,930.66"
10/01/26,TRANSFER | UPI20260112000178698 | 601039456427 | KARTHIK H N | U@0534845,,100.00,"-43,880.66"
10/01/26,TRANSFER | UPI20260112000140630 | 100016624111 | IndusInd Bank Limited | U@0128360,,531.00,"-43,780.66"
09/01/26,TRANSFER | UPI20260109000207664 | 395180795918 | GOVINDA SETTY D | U@0341552,,14.00,"-43,249.66"
09/01/26,TRANSFER | UPI20260109000188587 | 395179331416 | CHARLES C A | U@0137829,,"1,200.00","-43,235.66"
09/01/26,TRANSFER | UPI20260109000186129 | 637546028226 | KARTHIK H N | U@0235749,"1,194.00",,"-42,035.66"
09/01/26,TRANSFER | UPI20260109000117483 | 637566220441 | KARTHIK H N | U@0421219,100.00,,"-43,229.66"
08/01/26,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ13058047 | 3810238760 | Z@ED66989,,"11,377.00","-43,329.66"
07/01/26,TRANSFER | UPI20260107000066351 | 637374806117 | D G NARAYANA | U@0412563,500.00,,"-31,952.66"
04/01/26,TRANSFER | ACH DR RETN | BALANCE INSUFFICIENT | 3755467281 | U | R96611203,"11,377.00",,"-32,452.66"
04/01/26,TRANSFER | UPI20260105000347985 | 297853957904 | VARSHITHA N N VARSHITHA | U@0567259,"1,000.00",,"-43,829.66"
04/01/26,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12996978 | 3755467281 | Z@ED98702,,"11,377.00","-44,829.66"
03/01/26,TRANSFER | UPI20260103002246889 | 636976942721 | KARTHIK H N | U@2523790,"10,000.00",,"-33,452.66"
01/01/26,INTEREST | CREDIT INTEREST | FROM OCT25 TO DEC25 | ZDD400138,,19.51,"-43,452.66"
28/12/25,TRANSFER | UPI20251229000750891 | 536218620448 | D G NARAYANA | U@0745608,,50.00,"-43,433.15"
25/12/25,TRANSFER | UPI20251226000574879 | 535958722523 | KARTHIK H N | U@1011537,500.00,,"-43,383.15"
21/12/25,TRANSFER | UPI20251222000583982 | 535523450965 | SUBHAS | U@1012685,,60.00,"-43,883.15"
21/12/25,TRANSFER | UPI20251222000581764 | 572153333588 | KARTHIK H N | U@0714702,50.00,,"-43,823.15"
21/12/25,TRANSFER | UPI20251222000208377 | 535542698443 | PREMA KUMAR S K | U@0439958,,200.00,"-43,873.15"
20/12/25,TRANSFER | UPI20251220000689697 | 535450854221 | KARTHIK H N | U@0932908,200.00,,"-43,673.15"
14/12/25,TRANSFER | UPI20251215000782837 | 296704364676 | ZOMATO LIMITED | U@0753967,,150.15,"-43,873.15"
14/12/25,TRANSFER | UPI20251215000782561 | 534832327437 | VARSHITHA N N VARSHITHA | U@0853009,,4.00,"-43,723.00"
13/12/25,TRANSFER | UPI20251215000676289 | 571315824065 | KARTHIK H N | U@0833750,,50.00,"-43,719.00"
13/12/25,TRANSFER | UPI20251215000641074 | 534752133222 | KARTHIK H N | U@1025476,,300.00,"-43,669.00"
13/12/25,TRANSFER | UPI20251215000637697 | 534772167306 | VINOD M K | U@0925608,,40.00,"-43,369.00"
13/12/25,TRANSFER | UPI20251215000634378 | 534772102998 | VAKIL | U@0924972,,40.00,"-43,329.00"
13/12/25,TRANSFER | UPI20251215000129799 | 695483289065 | KARTHIK H N | U@0525277,,80.00,"-43,289.00"
13/12/25,TRANSFER | UPI20251215000076416 | 534761072948 | SREEKANTH G N | U@0314958,,68.00,"-43,209.00"
11/12/25,TRANSFER | UPI20251211000502576 | 534542637099 | NABIRASUL | U@0399375,,40.00,"-43,141.00"
10/12/25,TRANSFER | UPI20251210000603694 | 534437876393 | P Sanjay | U@0719716,,154.00,"-43,101.00"
10/12/25,TRANSFER | UPI20251210000480883 | 393582802436 | Ashkar C | U@0193756,,155.00,"-42,947.00"
10/12/25,TRANSFER | UPI20251210000158836 | 534420749517 | VARSHITHA N N VARSHITHA | U@0531223,,"20,000.00","-42,792.00"
09/12/25,TRANSFER | UPI20251209000141316 | 570905737028 | KARTHIK H N | U@0325427,"21,000.00",,"-22,792.00"
07/12/25,TRANSFER | UPI20251208000042089 | 534152716140 | NABIRASUL | U@0508082,,20.00,"-43,792.00"
06/12/25,TRANSFER | UPI20251206000410455 | 570611229309 | CRED Club | U@0380300,,"25,687.00","-43,772.00"
06/12/25,TRANSFER | UPI20251206000398416 | 570683530636 | KARTHIK H N | U@0176014,350.00,,"-18,085.00"
06/12/25,TRANSFER | UPI20251206000277543 | 534031665133 | PRASANNA KUMAR N | U@0554291,,94.00,"-18,435.00"
06/12/25,TRANSFER | UPI20251206000238948 | 534065447591 | NEW AGARWAL BHAVAN DASANPURA | U@0346714,,198.00,"-18,341.00"
06/12/25,TRANSFER | UPI20251206000173887 | 534071549357 | KEERTHIRAJ V K | U@0334070,,78.00,"-18,143.00"
06/12/25,TRANSFER | UPI20251206000152165 | 570616804620 | KARTHIK H N | U@0231137,"25,700.00",,"-18,065.00"
05/12/25,TRANSFER | UPI20251205000538162 | 695048690057 | KARTHIK H N | U@0904908,,11.00,"-43,765.00"
04/12/25,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12908665 | 3569438911 | Z@ED88389,,"11,377.00","-43,754.00"
03/12/25,TRANSFER | UPI20251203001825873 | 393220890338 | ZOMATO | U@2062593,,230.00,"-32,377.00"
03/12/25,TRANSFER | UPI20251203001745452 | 694929704312 | KARTHIK H N | U@2046689,,30.00,"-32,147.00"
03/12/25,TRANSFER | UPI20251203001701180 | 533777895388 | ANUSUYA | U@1639171,,48.00,"-32,117.00"
03/12/25,TRANSFER | UPI20251203001692803 | 694928258547 | CHIDANAND R HIREMATH | U@1737602,,35.00,"-32,069.00"
03/12/25,TRANSFER | UPI20251203001536351 | 393214383520 | Bangalore Metro Rail Corporation Lt | U@2005032,,100.00,"-32,034.00"
03/12/25,TRANSFER | UPI20251203001476234 | 393212633319 | THE AMRITH CAFE | U@1593146,,155.00,"-31,934.00"
03/12/25,TRANSFER | UPI20251203001339650 | 533780496880 | KARTHIK H N | U@1267056,,"2,500.00","-31,779.00"
03/12/25,TRANSFER | UPI20251203001148838 | 393202395219 | DHRUVENDRA KUMAR V | U@1129352,,179.00,"-29,279.00"
02/12/25,TRANSFER | UPI20251202000457041 | 694873255858 | ZOMATO | U@0291108,,187.20,"-29,100.00"
02/12/25,TRANSFER | UPI20251202000211444 | 694856230842 | KARTHIK H N | U@0141731,,"7,500.00","-28,912.80"
02/12/25,TRANSFER | UPI20251202000173233 | 533606073843 | KARTHIK H N | U@0433741,,500.00,"-21,412.80"
01/12/25,TRANSFER | UPI20251201001470745 | 533555545384 | Jagdeesh Kumar | U@1389421,,40.00,"-20,912.80"
01/12/25,TRANSFER | UPI20251201001258130 | 533525103111 | JAYARAM T L | U@1346690,,51.00,"-20,872.80"
01/12/25,TRANSFER | UPI20251201001224610 | 533598314694 | ANTARASTRIYA | U@1539273,,70.00,"-20,821.80"
01/12/25,TRANSFER | UPI20251201001167045 | 533564998311 | VIJAYA B M | U@1527737,,190.00,"-20,751.80"
01/12/25,TRANSFER | UPI20251201001162103 | 533597186965 | MOHAMMAD ZEESHAN | U@1228996,,100.00,"-20,561.80"
01/12/25,TRANSFER | UPI20251201001149383 | 694810140400 | KARTHIK H N | U@1325738,,50.00,"-20,461.80"
01/12/25,TRANSFER | UPI20251201001086446 | 295962636355 | PharmEasy | U@1413613,,"1,180.79","-20,411.80"
30/11/25,TRANSFER | UPI20251201000773697 | 694789101750 | KARTHIK H N | U@0952914,,20.00,"-19,231.01"
30/11/25,TRANSFER | UPI20251201000659428 | 694783028857 | KARTHIK H N | U@1028596,,220.00,"-19,211.01"
30/11/25,TRANSFER | UPI20251201000459180 | 295921907582 | Jio | U@0491673,,902.00,"-18,991.01"
30/11/25,TRANSFER | UPI20251201000230605 | 393056971731 | KARTHIK H N | U@0345082,,"7,500.00","-18,089.01"
30/11/25,TRANSFER | UPI20251201000191914 | 533422256051 | KARTHIK H N | U@0537848,"6,000.00",,"-10,589.01"
29/11/25,TRANSFER | UPI20251129000558307 | 694713414433 | Eternal LTD | U@0809893,,247.20,"-16,589.01"
28/11/25,TRANSFER | UPI20251128000758546 | 533231676009 | KARTHIK H N | U@0750370,,500.00,"-16,341.81"
28/11/25,TRANSFER | UPI20251128000758201 | 533271724488 | KARTHIK H N | U@0650131,,120.00,"-15,841.81"
28/11/25,TRANSFER | UPI20251128000641699 | 569858037414 | KARTHIK H N | U@0727108,"23,000.00",,"-15,721.81"
25/11/25,TRANSFER | UPI20251125000394221 | 694491574278 | NABIRASUL | U@0376429,,40.00,"-38,721.81"
25/11/25,TRANSFER | UPI20251125000392884 | 532920866578 | MANGAL SINGH | U@0611748,,40.00,"-38,681.81"
25/11/25,TRANSFER | UPI20251125000391240 | 532957252523 | MANJUNATH C P | U@0277379,,80.00,"-38,641.81"
25/11/25,TRANSFER | UPI20251125000380040 | 532957227209 | KARTHIK H N | U@0573687,,500.00,"-38,561.81"
24/11/25,TRANSFER | UPI20251124001810396 | 295593783524 | VARSHITHA N | U@2051452,200.00,,"-38,061.81"
24/11/25,TRANSFER | UPI20251124001717805 | 532825920798 | BMTC BUS KA53F0289 | U@2032834,,28.00,"-38,261.81"
24/11/25,TRANSFER | UPI20251124001689115 | 532815905649 | ANTARASTRIYA | U@2208501,,40.00,"-38,233.81"
24/11/25,TRANSFER | UPI20251124001666543 | 295579585890 | VARSHITHA N | U@2104741,,50.00,"-38,193.81"
24/11/25,TRANSFER | UPI20251124001666404 | 694433696246 | VINAYAK DEVADIGA | U@1827130,,120.00,"-38,143.81"
24/11/25,TRANSFER | UPI20251124001639202 | 532806645172 | KV PRASANNA ENTERPRISES | U@1921426,,80.00,"-38,023.81"
24/11/25,TRANSFER | UPI20251124001634876 | 295576754285 | Clean_Slate_Cafe | U@1698718,,209.00,"-37,943.81"
24/11/25,TRANSFER | UPI20251124001550782 | 295569886507 | KARTHIK H N | U@1804823,,50.00,"-37,734.81"
24/11/25,TRANSFER | UPI20251124001537333 | 532875603662 | BMTC BUS KA57F4599 | U@1901126,,24.00,"-37,684.81"
23/11/25,TRANSFER | UPI20251124001295863 | 569326088135 | CRED Club | U@1355309,,"19,858.43","-37,660.81"
23/11/25,TRANSFER | UPI20251124001295660 | 392746020314 | VARSHITHA N N VARSHITHA | U@1455407,"20,000.00",,"-17,802.38"
23/11/25,TRANSFER | UPI20251124001149310 | 569304063129 | CRED Club | U@1701995,,"30,000.00","-37,802.38"
23/11/25,TRANSFER | UPI20251124000800724 | 392705858988 | GOKUL PRASHANTH P | U@1055498,,110.00,"-7,802.38"
21/11/25,TRANSFER | UPI20251121000099463 | 694246557689 | KARTHIK H N | U@0119006,,"1,000.00","-7,692.38"
20/11/25,TRANSFER | UPI20251120000296819 | 694207521629 | KARTHIK H N | U@0257872,,500.00,"-6,692.38"
20/11/25,TRANSFER | UPI20251120000063211 | 532472598051 | KARTHIK H N | U@0111152,"32,500.00",,"-6,192.38"
17/11/25,TRANSFER | UPI20251117000981694 | 532156457663 | S D PUSHPALATHA | U@1089641,,100.00,"-38,692.38"
17/11/25,TRANSFER | UPI20251117000980573 | 295181131100 | VARSHITHA N N VARSHITHA | U@0790332,,7.00,"-38,592.38"
17/11/25,TRANSFER | UPI20251117000897123 | 532164776017 | KARTHIK H N | U@1141898,,50.00,"-38,585.38"
16/11/25,TRANSFER | UPI20251117000677075 | 694021108712 | KARTHIK H N | U@1030341,,50.00,"-38,535.38"
16/11/25,TRANSFER | UPI20251117000091925 | 532044745357 | KARTHIK H N | U@0517789,,50.00,"-38,485.38"
16/11/25,TRANSFER | UPI20251117000024178 | 532004645764 | NABIRASUL | U@0504555,,75.00,"-38,435.38"
15/11/25,TRANSFER | UPI20251115000130032 | 295050889719 | VARSHITHA N | U@0524996,200.00,,"-38,360.38"
13/11/25,TRANSFER | UPI20251113000338739 | 531751089556 | Nagarathna H K | U@0630075,,50.00,"-38,560.38"
13/11/25,TRANSFER | UPI20251113000328425 | 531771066011 | Murugan S K | U@0165591,,50.00,"-38,510.38"
13/11/25,TRANSFER | UPI20251113000307233 | 531771265186 | SRI GURU RAGHAVENDRA | U@0624190,,100.00,"-38,460.38"
13/11/25,TRANSFER | UPI20251113000280944 | 693817622057 | Niranjan Gowda V D | U@0618824,,126.00,"-38,360.38"
13/11/25,TRANSFER | UPI20251113000274712 | 568386394578 | KARTHIK H N | U@0353393,300.00,,"-38,234.38"
12/11/25,TRANSFER | UPI20251112000636822 | 531681934209 | S D PUSHPALATHA | U@0627464,,"7,000.00","-38,534.38"
12/11/25,TRANSFER | UPI20251112000635378 | 294923010364 | VARSHITHA N N VARSHITHA | U@0825207,"7,000.00",,"-31,534.38"
10/11/25,TRANSFER | UPI20251110001958437 | 392063805667 | Burger King | U@1886315,,146.96,"-38,534.38"
10/11/25,TRANSFER | UPI20251110001957527 | 568025658837 | KARTHIK H N | U@2083454,100.00,,"-38,387.42"
10/11/25,TRANSFER | UPI20251110001910966 | 531434143265 | Burger King | U@1675804,,83.96,"-38,487.42"
10/11/25,TRANSFER | UPI20251110001891968 | 568081785402 | Burger King | U@2070223,,83.96,"-38,403.46"
10/11/25,TRANSFER | UPI20251110001891552 | 568047758961 | KARTHIK H N | U@1672091,200.00,,"-38,319.50"
09/11/25,TRANSFER | UPI20251110000851029 | 391987724425 | Blinkit | U@0767312,,230.00,"-38,519.50"
09/11/25,TRANSFER | UPI20251110000822989 | 294699578445 | VARSHITHA N N VARSHITHA | U@0962293,,10.00,"-38,289.50"
09/11/25,TRANSFER REVERSAL | UPI20251110000822951 | 531335173732 | VARSHITHA N N VARSHITHA | null/null | NA | U@0861907,,10.00,"-38,279.50"
09/11/25,TRANSFER | UPI20251110000822915 | 531335173732 | VARSHITHA N N VARSHITHA | U@0761644,,10.00,"-38,269.50"
09/11/25,TRANSFER | UPI20251110000822023 | 294699504041 | VARSHITHA N N VARSHITHA | U@1060453,264.00,,"-38,259.50"
08/11/25,TRANSFER | UPI20251110000620362 | 391973850117 | MUDASIR PASHA | U@1021441,,127.00,"-38,523.50"
08/11/25,TRANSFER | UPI20251110000580428 | 294683610455 | VARSHITHA N N VARSHITHA | U@0914208,,69.00,"-38,396.50"
07/11/25,TRANSFER | UPI20251107000493288 | 531160870940 | Pradeep Kumar Sonkar | U@0196998,,40.00,"-38,327.50"
06/11/25,TRANSFER | UPI20251106000548322 | 391869306684 | Jagdeesh Kumar | U@1006741,,20.00,"-38,287.50"
06/11/25,TRANSFER | UPI20251106000542622 | 531052213901 | SRIDHAR HOLLA K N | U@1005601,,30.00,"-38,267.50"
06/11/25,TRANSFER | UPI20251106000435412 | 693443017665 | SUNIL D | U@0485373,,40.00,"-38,237.50"
06/11/25,TRANSFER | UPI20251106000390109 | 531027781066 | S D PUSHPALATHA | U@0376002,,"1,800.00","-38,197.50"
06/11/25,TRANSFER | UPI20251106000389573 | 294556073533 | VARSHITHA N N VARSHITHA | U@0476332,"2,000.00",,"-36,397.50"
05/11/25,TRANSFER | UPI20251105000695444 | 391826696013 | Jagdeesh Kumar | U@0937697,,20.00,"-38,397.50"
05/11/25,TRANSFER | UPI20251105000687358 | 530971075990 | Bhagyamma V G | U@1033126,,100.00,"-38,377.50"
05/11/25,TRANSFER | UPI20251105000323705 | 391800981855 | SUBRAMANYA G S O GANESHAPPA | U@0163583,,870.00,"-38,277.50"
05/11/25,TRANSFER | UPI20251105000322776 | 045342828412 | Bhagyamma V G | U@0464070,"1,000.00",,"-37,407.50"
04/11/25,TRANSFER | UPI20251104000678573 | 530866141646 | Jagdeesh Kumar | U@0678051,,20.00,"-38,407.50"
04/11/25,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12804479 | 3378933575 | Z@ED76607,,"11,377.00","-38,387.50"
03/11/25,TRANSFER | UPI20251103002859553 | 391727104507 | Jagdeesh Kumar | U@3166052,,20.00,"-27,010.50"
03/11/25,TRANSFER | UPI20251103002570457 | 530748088310 | SACHIN | U@2811451,,60.00,"-26,990.50"
03/11/25,TRANSFER | UPI20251103002560367 | 294393870585 | VARSHITHA N N VARSHITHA | U@2809497,299.00,,"-26,930.50"
03/11/25,TRANSFER | UPI20251103002556771 | 567324893362 | Dreamplug Service Private Limited | U@2907751,,299.00,"-27,229.50"
03/11/25,TRANSFER | UPI20251103002102932 | 294375769304 | VARSHITHA N N VARSHITHA | U@2415916,,200.00,"-26,930.50"
02/11/25,TRANSFER | UPI20251103000833022 | 264418807744 | S D PUSHPALATHA | U@1129650,,"1,800.00","-26,730.50"
02/11/25,TRANSFER | UPI20251103000824629 | 294361330665 | VARSHITHA N N VARSHITHA | U@0962213,,"9,478.65","-24,930.50"
29/10/25,TRANSFER | UPI20251029000484574 | 530292269594 | SRIDHAR HOLLA K N | U@0494580,,30.00,"-15,451.85"
29/10/25,TRANSFER | UPI20251029000238565 | 530231439670 | Mr MOULALI | U@0145833,,63.00,"-15,421.85"
29/10/25,TRANSFER | UPI20251029000236274 | 022781236839 | RAVICHANDRA U | U@0145435,100.00,,"-15,358.85"
28/10/25,TRANSFER | UPI20251028000487314 | 391434548579 | SRIDHAR HOLLA K N | U@0295568,,50.00,"-15,458.85"
28/10/25,TRANSFER | UPI20251028000482830 | 530181283070 | Mr RAJANAIK | U@0194119,,40.00,"-15,408.85"
27/10/25,TRANSFER | UPI20251027001823012 | 692946470416 | SHANID PAZHUKKATH VA | U@1756796,,120.00,"-15,368.85"
27/10/25,TRANSFER | UPI20251027001812480 | 530009673637 | Anil Sonakar | U@1954249,,20.00,"-15,248.85"
26/10/25,TRANSFER | UPI20251027000734450 | 391311435279 | Jayalakshmi | U@0941742,,35.00,"-15,228.85"
26/10/25,TRANSFER | UPI20251027000733400 | 692860097269 | NABIRASUL | U@0941499,,48.00,"-15,193.85"
25/10/25,TRANSFER | UPI20251027000624036 | 391305599212 | ZOMATO | U@1020691,,233.15,"-15,145.85"
25/10/25,TRANSFER | UPI20251027000580729 | 391302623229 | KARTHIK H N | U@0616499,,"12,000.00","-14,912.70"
25/10/25,TRANSFER | UPI20251027000396825 | 391288509898 | ETERNAL LIMITED | U@0176128,,403.20,"-2,912.70"
25/10/25,TRANSFER | UPI20251027000288830 | 529866856443 | KARTHIK H N | U@0457770,,"1,000.00","-2,509.50"
25/10/25,TRANSFER | UPI20251027000252823 | 529806819688 | M RAMYA | U@0249429,,94.00,"-1,509.50"
25/10/25,TRANSFER | UPI20251027000242505 | 529874921431 | KARTHIK H N | U@0247391,"14,000.00",,"-1,415.50"
25/10/25,TRANSFER | UPI20251027000174404 | 529876681927 | NAGARAJA D M | U@0234003,,87.00,"-15,415.50"
25/10/25,TRANSFER | UPI20251027000140199 | 391272186094 | RAJU H G | U@0125572,,65.00,"-15,328.50"
25/10/25,TRANSFER | UPI20251027000139841 | 529897701883 | KARTHIK H N | U@0527424,200.00,,"-15,263.50"
24/10/25,TRANSFER | UPI20251024000549287 | 293888485069 | VARSHITHA N N VARSHITHA | U@1006338,,90.70,"-15,463.50"
24/10/25,TRANSFER | UPI20251024000495620 | 529766079662 | Raghunatha H | U@0497210,,60.00,"-15,372.80"
22/10/25,TRANSFER | UPI20251022000084924 | 692673221372 | JAGADEESHA H | U@0115684,,10.00,"-15,312.80"
22/10/25,TRANSFER | UPI20251022000039783 | 692669489886 | NAVAAZ | U@0207755,,40.00,"-15,302.80"
21/10/25,TRANSFER | UPI20251021000068529 | 841376823832 | D G NARAYANA | U@0112876,200.00,,"-15,262.80"
19/10/25,TRANSFER | UPI20251020000664261 | 293638345355 | VARSHITHA N N VARSHITHA | U@1028845,,107.00,"-15,462.80"
19/10/25,TRANSFER | UPI20251020000323898 | 529259707337 | VARSHITHA N N VARSHITHA | U@0264241,,46.00,"-15,355.80"
17/10/25,TRANSFER | UPI20251017000668966 | 529060846476 | RAMESH | U@0931122,,20.00,"-15,309.80"
17/10/25,TRANSFER | UPI20251017000582162 | 692429799723 | SHANID PAZHUKKATH VA | U@1014130,,125.00,"-15,289.80"
17/10/25,TRANSFER | UPI20251017000579278 | 529057406212 | Anil Sonakar | U@0913386,,40.00,"-15,164.80"
17/10/25,TRANSFER | UPI20251017000390771 | 857958687205 | N MANJUNATHA | U@0176100,225.00,,"-15,124.80"
13/10/25,TRANSFER | UPI20251013001833639 | 528604870668 | SANMAN RESTAURANT | U@2056993,,40.00,"-15,349.80"
13/10/25,TRANSFER | UPI20251013001825614 | 528631400566 | DHRUVAKUMAR DESAI | U@1758960,,300.00,"-15,309.80"
13/10/25,TRANSFER | UPI20251013001750078 | 390672235105 | KARTHIK H N | U@1648048,,50.00,"-15,009.80"
13/10/25,TRANSFER | UPI20251013001693415 | 528602512108 | LAKKEGOWDA | U@1832599,,89.00,"-14,959.80"
13/10/25,TRANSFER | UPI20251013001681109 | 143702196561 | RAVICHANDRA U | U@1830007,500.00,,"-14,870.80"
11/10/25,TRANSFER | UPI20251013000650833 | 528469375346 | SHANKAR | U@0628303,,275.00,"-15,370.80"
11/10/25,TRANSFER | UPI20251013000593670 | 528477351626 | KARTHIK H N | U@0616948,250.00,,"-15,095.80"
11/10/25,TRANSFER | UPI20251013000541061 | 293167830229 | Anil Sonakar | U@0905990,,60.00,"-15,345.80"
11/10/25,TRANSFER | UPI20251013000340370 | 528481440081 | SVELU | U@0366366,,50.00,"-15,285.80"
11/10/25,TRANSFER | UPI20251013000338146 | 528487822094 | KARTHIK H N | U@0465843,100.00,,"-15,235.80"
11/10/25,TRANSFER | UPI20251013000173523 | 390564540972 | MALLIKARJUN | U@0233666,,266.00,"-15,335.80"
11/10/25,TRANSFER | UPI20251013000156599 | 632251581924 | S D PUSHPALATHA | U@0430161,300.00,,"-15,069.80"
09/10/25,TRANSFER | UPI20251009000590721 | 528256618877 | MEGHA B | U@0616959,,70.00,"-15,369.80"
06/10/25,TRANSFER | UPI20251006001211053 | 691808504898 | RajeshS | U@1140130,,50.00,"-15,299.80"
06/10/25,TRANSFER | UPI20251006001209110 | 691808356131 | Syed Aziz Fruit Stall SYED AJIT BAR | U@1437511,,150.00,"-15,249.80"
06/10/25,TRANSFER | UPI20251006001059249 | 292858282874 | Jio | U@1508065,,350.80,"-15,099.80"
06/10/25,TRANSFER | UPI20251006001058777 | 527911868605 | VARSHITHA N N VARSHITHA | U@1507957,,592.00,"-14,749.00"
05/10/25,TRANSFER | UPI20251006000216034 | 527800556354 | AMRUTHA LAKSHMI S A | U@0341958,,209.00,"-14,157.00"
05/10/25,TRANSFER | UPI20251006000117458 | 691734532440 | Amazon Pay on Delivery | U@0123084,,580.00,"-13,948.00"
05/10/25,TRANSFER | UPI20251006000033926 | 527820230491 | NABIRASUL | U@0206572,,10.00,"-13,368.00"
05/10/25,TRANSFER | UPI20251006000033779 | 527800289001 | NABIRASUL | U@0106565,,30.00,"-13,358.00"
04/10/25,TRANSFER | UPI20251004000462279 | 527783029375 | D G NARAYANA | U@0590605,600.00,,"-13,328.00"
04/10/25,TRANSFER | ECS-BD-IndusindBankLoan | TIAJ12644840 | 3194112379 | Z@ED63719,,"11,377.00","-13,928.00"
03/10/25,TRANSFER | UPI20251003002734332 | 527658662448 | Pradeep Kumar Sonkar | U@3039361,,40.00,"-2,551.00"
03/10/25,TRANSFER | UPI20251003002524904 | 527648376873 | SAGAR | U@2900875,,301.00,"-2,511.00"
02/10/25,TRANSFER | UPI20251003000751229 | 691616553146 | KARTHIK H N | U@1202985,,"22,500.00","-2,210.00"
01/10/25,INTEREST | CREDIT INTEREST | FROM JUL25 TO SEP25 | ZDD400009,,20.55,"20,290.00"
01/10/25,TRANSFER | UPI20251001000721706 | 564028252708 | KARTHIK H N | U@0686863,"20,500.00",,"20,310.55"
01/10/25,TRANSFER | UPI20251001000720779 | 564039059838 | KARTHIK H N | U@0778932,"2,000.00",,-189.45
01/10/25,TRANSFER | UPI20251001000453442 | 390102487583 | ETERNAL LIMITED | U@0633943,,298.95,"-2,189.45"
30/09/25,TRANSFER | UPI20250930000673095 | 691501492128 | SMARTSHIFT LOGISTICS SOLUTIONS PRIV | U@0733490,,278.00,"-1,890.50"
30/09/25,TRANSFER | UPI20250930000672595 | 876723485091 | D G NARAYANA | U@0733391,,300.00,"-1,612.50"
30/09/25,TRANSFER | UPI20250930000378296 | 527304219211 | ZOMATO | U@0575254,,186.50,"-1,312.50"
30/09/25,TRANSFER | UPI20250930000302937 | 527334059716 | BMTC BUS KA57F3694 | U@0260547,,24.00,"-1,126.00"
